Accession Number,Sample Date,Field,Sample Region,Sample Type,H9,NDV,Market,Day,Month,Year
18106,19/06/2001,SSP223,KOW,GF,0,0,5,19,6,2001
18107,19/06/2001,SSP224,KOW,Quail,0,0,5,19,6,2001
18108,19/06/2001,SSP225,KOW,Quail,1,0,5,19,6,2001
18109,19/06/2001,SSP226,KOW,Cu,0,0,5,19,6,2001
18110,19/06/2001,SSP227,KOW,Phf,0,0,5,19,6,2001
18111,19/06/2001,SSP228,KOW,Phf,0,0,5,19,6,2001
18112,19/06/2001,SSP229,KOW,Phm,0,0,5,19,6,2001
18113,19/06/2001,SSP230,KOW,Phm,0,0,5,19,6,2001
18114,19/06/2001,SSP231,KOW,Cu,0,0,5,19,6,2001
18115,19/06/2001,SSP232,KOW,Quail,0,0,5,19,6,2001
18116,19/06/2001,SSP233,KOW,Phm,0,0,5,19,6,2001
18117,19/06/2001,SSP234,KOW,Phm,1,0,5,19,6,2001
18119,19/06/2001,SSP236,KOW,GF,0,0,5,19,6,2001
18120,19/06/2001,SSP237,KOW,Phm,0,0,5,19,6,2001
18121,19/06/2001,SSP238,KOW,Phm,0,0,5,19,6,2001
18122,19/06/2001,SSP239,KOW,Quail,0,0,5,19,6,2001
18123,19/06/2001,SSP240,KOW,Cu,0,0,5,19,6,2001
18124,19/06/2001,SSP241,KOW,Phf,0,0,5,19,6,2001
18125,19/06/2001,SSP242,KOW,GF,0,0,5,19,6,2001
18126,19/06/2001,SSP243,KOW,GF,0,0,5,19,6,2001
18127,19/06/2001,SSP244,KOW,Pigeon(T),0,0,5,19,6,2001
18128,19/06/2001,SSP245,KOW,Pigeon(C),0,0,5,19,6,2001
18129,19/06/2001,SSP246,KOW,Pigeon(T),0,0,5,19,6,2001
18130,19/06/2001,SSP247,KOW,Pigeon(C),0,0,5,19,6,2001
18131,19/06/2001,SSP248,KOW,Sc(T),0,0,5,19,6,2001
18132,19/06/2001,SSP249,KOW,Sc(C),0,0,5,19,6,2001
18133,19/06/2001,SSP250,KOW,Sc(T),0,0,5,19,6,2001
18134,19/06/2001,SSP251,KOW,Sc(C),0,0,5,19,6,2001
18135,19/06/2001,SSP252,KOW,Sc(T),0,0,5,19,6,2001
18141,19/06/2001,FY265,KOW,Sc,0,0,2,19,6,2001
18142,19/06/2001,FY266,KOW,Sc,0,0,2,19,6,2001
18146,19/06/2001,FY270,KOW,GF,1,0,2,19,6,2001
18147,19/06/2001,FY271,KOW,Phf,0,0,2,19,6,2001
18148,19/06/2001,FY272,KOW,Phm,0,0,2,19,6,2001
18149,19/06/2001,FY273,KOW,Phm,0,0,2,19,6,2001
18150,19/06/2001,FY274,KOW,Sc,0,0,2,19,6,2001
18151,19/06/2001,FY275,KOW,GF(C),0,0,2,19,6,2001
18152,19/06/2001,FY276,KOW,GF(T),1,0,2,19,6,2001
18153,19/06/2001,FY277,KOW,Phf(C),0,0,2,19,6,2001
18154,19/06/2001,FY278,KOW,Phf(T),0,0,2,19,6,2001
18155,19/06/2001,FY279,KOW,Phf(C),0,0,2,19,6,2001
18156,19/06/2001,FY280,KOW,Phf(T),0,0,2,19,6,2001
18157,19/06/2001,FY281,KOW,Sc(C),0,0,2,19,6,2001
18158,19/06/2001,FY282,KOW,Sc(T),0,0,2,19,6,2001
18159,19/06/2001,FY283,KOW,Sc(C),0,0,2,19,6,2001
18160,19/06/2001,FY284,KOW,Sc(T),0,0,2,19,6,2001
18161,19/06/2001,FY285,KOW,Pigeon(C),0,0,2,19,6,2001
18162,19/06/2001,FY286,KOW,Pigeon(T),0,0,2,19,6,2001
18163,19/06/2001,FY287,KOW,Pigeon(C),0,0,2,19,6,2001
18164,19/06/2001,FY288,KOW,Pigeon(T),0,0,2,19,6,2001
18165,19/06/2001,FY289,KOW,Cu(C),0,0,2,19,6,2001
18166,19/06/2001,FY290,KOW,Cu(T),0,0,2,19,6,2001
18167,19/06/2001,FY291,KOW,Cc,0,0,2,19,6,2001
18168,19/06/2001,FY292,KOW,Cc,0,0,2,19,6,2001
18169,19/06/2001,FY293,KOW,Cc,0,0,2,19,6,2001
18170,19/06/2001,FY294,KOW,Cc,0,0,2,19,6,2001
18171,19/06/2001,FY295,KOW,Cc,0,0,2,19,6,2001
18172,19/06/2001,FY296,KOW,Cc,0,0,2,19,6,2001
18173,19/06/2001,FY297,KOW,Pigeon,0,0,2,19,6,2001
18174,19/06/2001,FY298,KOW,Pigeon,0,0,2,19,6,2001
18175,19/06/2001,FY299,KOW,Pigeon,0,0,2,19,6,2001
18176,19/06/2001,FY300,KOW,Cu,0,0,2,19,6,2001
18177,19/06/2001,FY301,KOW,Quail,0,0,2,19,6,2001
18178,19/06/2001,FY302,KOW,Quail,0,0,2,19,6,2001
18179,19/06/2001,FY303,KOW,Quail,0,0,2,19,6,2001
18180,19/06/2001,FY304,KOW,GF,0,0,2,19,6,2001
18181,19/06/2001,FY305,KOW,Phm,0,0,2,19,6,2001
18182,19/06/2001,FY306,KOW,Phf,0,0,2,19,6,2001
18184,19/06/2001,FY308,KOW,C+Sc,0,0,2,19,6,2001
18186,19/06/2001,FY310,KOW,Sc,0,0,2,19,6,2001
18193,19/06/2001,FY317,KOW,Cu(C),0,0,2,19,6,2001
18194,19/06/2001,FY318,KOW,Cu(T),0,0,2,19,6,2001
18195,19/06/2001,FY319,KOW,Quail(C),0,0,2,19,6,2001
18196,19/06/2001,FY320,KOW,Quail(T),0,0,2,19,6,2001
18197,19/06/2001,FY321,KOW,Quail(C),0,0,2,19,6,2001
18198,19/06/2001,FY322,KOW,Quail(T),0,0,2,19,6,2001
18199,19/06/2001,FY323,KOW,Quail(C),0,0,2,19,6,2001
18200,19/06/2001,FY324,KOW,Quail(T),0,0,2,19,6,2001
18211,19/06/2001,FY335,KOW,Quail(T),0,0,2,19,6,2001
18212,19/06/2001,FY336,KOW,Quail(C),0,0,2,19,6,2001
18213,19/06/2001,FY337,KOW,Quail(T),0,0,2,19,6,2001
18214,19/06/2001,FY338,KOW,Quail(C),0,0,2,19,6,2001
18215,19/06/2001,FY339,KOW,Quail(T),0,0,2,19,6,2001
18216,19/06/2001,FY340,KOW,Quail(C),0,0,2,19,6,2001
18217,19/06/2001,FY341,KOW,Quail(T),0,0,2,19,6,2001
18218,19/06/2001,FY342,KOW,Quail(C),0,0,2,19,6,2001
18219,19/06/2001,FY343,KOW,Quail(T),0,0,2,19,6,2001
18220,19/06/2001,FY344,KOW,Quail(C),0,0,2,19,6,2001
18221,19/06/2001,FY345,KOW,Ph(T),0,0,2,19,6,2001
18222,19/06/2001,FY346,KOW,Ph(C),0,0,2,19,6,2001
18223,19/06/2001,FY347,KOW,Ph(T),0,0,2,19,6,2001
18224,19/06/2001,FY348,KOW,Ph(C),0,0,2,19,6,2001
18225,19/06/2001,FY349,KOW,Ph(T),0,0,2,19,6,2001
18226,19/06/2001,FY350,KOW,Ph(C),0,0,2,19,6,2001
18227,19/06/2001,FY351,KOW,Ph(T),0,0,2,19,6,2001
18228,19/06/2001,FY352,KOW,Ph(C),0,0,2,19,6,2001
18230,19/06/2001,FY335(L),KOW,Quail(L),0,0,2,19,6,2001
18231,19/06/2001,FY335(T),KOW,Quail(TT),0,0,2,19,6,2001
18232,19/06/2001,FY337(L),KOW,Quail(L),0,0,2,19,6,2001
18233,19/06/2001,FY337(T),KOW,Quail(TT),0,0,2,19,6,2001
18234,19/06/2001,FY339(L),KOW,Quail(L),1,0,2,19,6,2001
18235,19/06/2001,FY339(T),KOW,Quail(TT),1,0,2,19,6,2001
18236,19/06/2001,FY341(L),KOW,Quail(L),1,0,2,19,6,2001
18237,19/06/2001,FY341(T),KOW,Quail(TT),1,0,2,19,6,2001
18238,19/06/2001,FY343(L),KOW,Quail(L),1,0,2,19,6,2001
18239,19/06/2001,FY343(T),KOW,Quail(TT),1,0,2,19,6,2001
18240,19/06/2001,FY345(L),KOW,Ph(L),0,0,2,19,6,2001
18241,19/06/2001,FY345(T),KOW,Ph(TT),0,0,2,19,6,2001
18242,19/06/2001,FY347(L),KOW,Ph(L),0,0,2,19,6,2001
18243,19/06/2001,FY347(T),KOW,Ph(TT),0,0,2,19,6,2001
18244,19/06/2001,FY349(L),KOW,Ph(L),0,0,2,19,6,2001
18245,19/06/2001,FY349(T),KOW,Ph(TT),0,0,2,19,6,2001
18246,19/06/2001,FY351(L),KOW,Ph(L),0,0,2,19,6,2001
18247,19/06/2001,FY351(T),KOW,Ph(TT),0,0,2,19,6,2001
18248,19/06/2001,SF293,HK,Cu,0,0,4,19,6,2001
18260,19/06/2001,SF305,HK,Cu,0,0,4,19,6,2001
18261,19/06/2001,SF306,HK,Cu,0,0,4,19,6,2001
18268,19/06/2001,SF313,HK,Sc,0,0,4,19,6,2001
18269,19/06/2001,SF314,HK,Sc,0,0,4,19,6,2001
18274,19/06/2001,SF319,HK,Pigeon,0,0,4,19,6,2001
18275,19/06/2001,SF320,HK,Pigeon,0,0,4,19,6,2001
18288,19/06/2001,SF333,HK,Pigeon,0,0,4,19,6,2001
18289,19/06/2001,SF334,HK,Pigeon,0,0,4,19,6,2001
18290,19/06/2001,SF335,HK,Sc,0,0,4,19,6,2001
18291,19/06/2001,SF336,HK,Sc,0,0,4,19,6,2001
18294,19/06/2001,SF339,HK,Pigeon,0,0,4,19,6,2001
18295,19/06/2001,SF340,HK,Pigeon,0,0,4,19,6,2001
18296,19/06/2001,SF341,HK,Sc,0,0,4,19,6,2001
18297,19/06/2001,SF342,HK,Sc,0,0,4,19,6,2001
18298,19/06/2001,SF343,HK,Pigeon,0,0,4,19,6,2001
18299,19/06/2001,SF344,HK,Pigeon,0,0,4,19,6,2001
18316,19/06/2001,SF361,HK,Sc,0,0,4,19,6,2001
18320,19/06/2001,SF365,HK,Sc,0,0,4,19,6,2001
18322,19/06/2001,SF367,HK,Pigeon,0,0,4,19,6,2001
18323,19/06/2001,SF368,HK,Pigeon,0,0,4,19,6,2001
18324,19/06/2001,SF369,HK,Sc(C),0,0,4,19,6,2001
18325,19/06/2001,SF370,HK,Sc(C),0,0,4,19,6,2001
18326,19/06/2001,SF371,HK,Cu(C),0,0,4,19,6,2001
18327,19/06/2001,SF372,HK,Cu(C),0,0,4,19,6,2001
18328,19/06/2001,SF373,HK,GF,0,0,4,19,6,2001
18329,19/06/2001,SF374,HK,GF,0,0,4,19,6,2001
18330,19/06/2001,SF375,HK,Phf(T),0,0,4,19,6,2001
18331,19/06/2001,SF376,HK,Phf(C),0,0,4,19,6,2001
18332,19/06/2001,SF377,HK,Phf(T),0,0,4,19,6,2001
18333,19/06/2001,SF378,HK,Phf(C),0,0,4,19,6,2001
18334,19/06/2001,SF379,HK,Sc(T),0,0,4,19,6,2001
18335,19/06/2001,SF380,HK,Sc(C),0,0,4,19,6,2001
18336,19/06/2001,SF381,HK,Sc(T),0,0,4,19,6,2001
18337,19/06/2001,SF382,HK,Sc(C),0,0,4,19,6,2001
18338,19/06/2001,SF383,HK,Sc(T),0,0,4,19,6,2001
18339,19/06/2001,SF384,HK,Sc(C),0,0,4,19,6,2001
18340,19/06/2001,SF385,HK,Sc(T),0,0,4,19,6,2001
18341,19/06/2001,SF386,HK,Sc(C),0,0,4,19,6,2001
18342,19/06/2001,SF387,HK,Sc(T),0,0,4,19,6,2001
18343,19/06/2001,SF388,HK,Sc(C),0,0,4,19,6,2001
18344,19/06/2001,SF389,HK,Sc(T),0,0,4,19,6,2001
18345,19/06/2001,SF390,HK,Sc(C),0,0,4,19,6,2001
18346,19/06/2001,SF391,HK,Phm,0,0,4,19,6,2001
18347,19/06/2001,SF392,HK,Phm,0,0,4,19,6,2001
18348,19/06/2001,SF393,HK,GF,1,0,4,19,6,2001
18349,19/06/2001,SF394,HK,GF,1,0,4,19,6,2001
18350,19/06/2001,SF395,HK,Pigeon(T),0,0,4,19,6,2001
18351,19/06/2001,SF396,HK,Pigeon(C),0,0,4,19,6,2001
18352,19/06/2001,SF397,HK,Pigeon(T),0,0,4,19,6,2001
18353,19/06/2001,SF398,HK,Pigeon(C),0,0,4,19,6,2001
18354,19/06/2001,SF399,HK,Pigeon(T),0,0,4,19,6,2001
18355,19/06/2001,SF400,HK,Pigeon(C),0,0,4,19,6,2001
18356,19/06/2001,SF401,HK,Pigeon(T),0,0,4,19,6,2001
18357,19/06/2001,SF402,HK,Pigeon(C),0,0,4,19,6,2001
18358,19/06/2001,SF403,HK,Sc(T),0,0,4,19,6,2001
18359,19/06/2001,SF404,HK,Sc(C),0,0,4,19,6,2001
18360,19/06/2001,SF405,HK,Sc(T),0,0,4,19,6,2001
18361,19/06/2001,SF406,HK,Sc(C),0,0,4,19,6,2001
18362,19/06/2001,SF407(L),HK,Phm(L),0,0,4,19,6,2001
18363,19/06/2001,SF407(T),HK,Phm(TT),0,0,4,19,6,2001
18364,19/06/2001,SF409(L),HK,Phf(L),0,0,4,19,6,2001
18365,19/06/2001,SF409(T),HK,Phf(TT),0,0,4,19,6,2001
18366,19/06/2001,AP143,HK,Sc,0,0,1,19,6,2001
18367,19/06/2001,AP144,HK,Sc,0,0,1,19,6,2001
18371,19/06/2001,AP148,HK,GF,0,0,1,19,6,2001
18372,19/06/2001,AP149,HK,GF,0,0,1,19,6,2001
18381,19/06/2001,AP158,HK,Sc(T),0,0,1,19,6,2001
18382,19/06/2001,AP159,HK,Sc(C),0,0,1,19,6,2001
18383,19/06/2001,AP160,HK,Sc(T),0,0,1,19,6,2001
18384,19/06/2001,AP161,HK,Sc(C),0,0,1,19,6,2001
18385,19/06/2001,AP162,HK,Pigeon(T),0,0,1,19,6,2001
18386,19/06/2001,AP163,HK,Pigeon(C),0,0,1,19,6,2001
18387,19/06/2001,AP164,HK,Pigeon(T),0,0,1,19,6,2001
18388,19/06/2001,AP165,HK,Pigeon(C),0,0,1,19,6,2001
18389,19/06/2001,AP166,HK,Phm,0,0,1,19,6,2001
18390,19/06/2001,AP167,HK,Phm,0,0,1,19,6,2001
18391,19/06/2001,AP168,HK,Phf,0,0,1,19,6,2001
18392,19/06/2001,AP169,HK,Phf,0,0,1,19,6,2001
18393,19/06/2001,AP170,HK,GF+Phf,0,0,1,19,6,2001
18394,19/06/2001,AP171,HK,GF+Phf,0,0,1,19,6,2001
18395,19/06/2001,AP172,HK,GF+Phf,0,0,1,19,6,2001
18396,19/06/2001,AP173,HK,Pigeon,0,0,1,19,6,2001
18402,19/06/2001,AP179,HK,Sc+C,0,0,1,19,6,2001
18403,19/06/2001,AP180,HK,Sc+C,0,0,1,19,6,2001
18407,19/06/2001,AP184,HK,Sc,0,0,1,19,6,2001
18408,19/06/2001,AP185,HK,Sc,0,0,1,19,6,2001
18411,19/06/2001,AP188,HK,Phm,0,0,1,19,6,2001
18412,19/06/2001,AP189,HK,Phm,0,0,1,19,6,2001
18413,19/06/2001,AP190,HK,Phf,0,0,1,19,6,2001
18414,19/06/2001,AP191,HK,Phf,0,0,1,19,6,2001
18415,19/06/2001,AP192,HK,GF,0,0,1,19,6,2001
18416,19/06/2001,AP193,HK,GF,0,0,1,19,6,2001
18417,19/06/2001,AP194,HK,Cu(T),0,0,1,19,6,2001
18418,19/06/2001,AP195,HK,Cu(C),0,0,1,19,6,2001
18419,19/06/2001,AP196,HK,Cu(T),0,0,1,19,6,2001
18420,19/06/2001,AP197,HK,Cu(C),0,0,1,19,6,2001
18421,19/06/2001,AP198,HK,Cu,0,0,1,19,6,2001
18422,19/06/2001,AP199,HK,Cu,0,0,1,19,6,2001
18423,19/06/2001,AP200,HK,Cu,0,0,1,19,6,2001
18424,19/06/2001,AP201,HK,Cu,0,0,1,19,6,2001
20402,20/07/2001,YU999,NEWT,GF,0,0,8,20,7,2001
20403,20/07/2001,YU1000,NEWT,GF,0,0,8,20,7,2001
20404,20/07/2001,YU1001,NEWT,GF,0,0,8,20,7,2001
20405,20/07/2001,YU1002,NEWT,GF,0,0,8,20,7,2001
20406,20/07/2001,YU1003,NEWT,GF,0,0,8,20,7,2001
20407,20/07/2001,YU1004,NEWT,Sc,0,0,8,20,7,2001
20412,20/07/2001,YU1009,NEWT,Cc,0,0,8,20,7,2001
20413,20/07/2001,YU1010,NEWT,Cc,0,0,8,20,7,2001
20414,20/07/2001,YU1011,NEWT,Cc,0,0,8,20,7,2001
20415,20/07/2001,YU1012,NEWT,Cc,0,0,8,20,7,2001
20416,20/07/2001,YU1013,NEWT,Cc,0,0,8,20,7,2001
20417,20/07/2001,YU1014,NEWT,Pigeon,0,0,8,20,7,2001
20418,20/07/2001,YU1015,NEWT,Pigeon,0,0,8,20,7,2001
20419,20/07/2001,YU1016,NEWT,Pigeon,0,0,8,20,7,2001
20422,20/07/2001,YU1019,NEWT,GF,0,1,8,20,7,2001
20423,20/07/2001,YU1020,NEWT,GF,0,1,8,20,7,2001
20424,20/07/2001,YU1021,NEWT,GF,0,1,8,20,7,2001
20425,20/07/2001,YU1022,NEWT,GF,0,0,8,20,7,2001
20426,20/07/2001,YU1023,NEWT,Pigeon,0,0,8,20,7,2001
20437,20/07/2001,YU1034,NEWT,GF,0,0,8,20,7,2001
20438,20/07/2001,YU1035,NEWT,GF,0,0,8,20,7,2001
20439,20/07/2001,YU1036,NEWT,GF,0,0,8,20,7,2001
20440,20/07/2001,YU1037,NEWT,GF,0,0,8,20,7,2001
20441,20/07/2001,YU1038,NEWT,GF,0,0,8,20,7,2001
20447,20/07/2001,YU1044,NEWT,Sc,0,0,8,20,7,2001
20448,20/07/2001,YU1045,NEWT,Sc,0,0,8,20,7,2001
20449,20/07/2001,YU1046,NEWT,Sc,0,0,8,20,7,2001
20457,20/07/2001,YU1054,NEWT,Cc,0,0,8,20,7,2001
20458,20/07/2001,YU1055,NEWT,Cc,0,0,8,20,7,2001
20459,20/07/2001,YU1056,NEWT,Cc,0,0,8,20,7,2001
20460,20/07/2001,YU1057,NEWT,Cc,0,0,8,20,7,2001
20461,20/07/2001,YU1058,NEWT,Sc,0,0,8,20,7,2001
20462,20/07/2001,YU1059,NEWT,Sc,0,0,8,20,7,2001
20476,20/07/2001,YU1073,NEWT,Pigeon,0,0,8,20,7,2001
20477,20/07/2001,YU1074,NEWT,Pigeon,0,0,8,20,7,2001
20478,20/07/2001,YU1075,NEWT,Phm,0,0,8,20,7,2001
20479,20/07/2001,YU1076,NEWT,Phm,0,0,8,20,7,2001
20482,20/07/2001,YU1079,NEWT,Sc,0,0,8,20,7,2001
20483,20/07/2001,YU1080,NEWT,Sc,1,0,8,20,7,2001
20490,20/07/2001,YU1087,NEWT,GF,0,0,8,20,7,2001
20491,20/07/2001,YU1088,NEWT,GF,0,0,8,20,7,2001
20492,20/07/2001,YU1089,NEWT,Cc,0,0,8,20,7,2001
20493,20/07/2001,YU1090,NEWT,Cc,0,0,8,20,7,2001
20494,20/07/2001,YU1091,NEWT,Sc,0,0,8,20,7,2001
20495,20/07/2001,YU1092,NEWT,Sc,0,0,8,20,7,2001
20497,20/07/2001,YU1094,NEWT,Pigeon,0,0,8,20,7,2001
20523,20/07/2001,YU1120,NEWT,Pigeon,0,0,8,20,7,2001
20524,20/07/2001,YU1121,NEWT,Pigeon,0,0,8,20,7,2001
20525,20/07/2001,YU1122,NEWT,Pigeon,0,0,8,20,7,2001
20526,20/07/2001,YU1123,NEWT,Pigeon,0,0,8,20,7,2001
20527,20/07/2001,YU1124,NEWT,Pigeon,0,0,8,20,7,2001
20530,20/07/2001,YU1127,NEWT,Cc,0,0,8,20,7,2001
20533,20/07/2001,YU1130,NEWT,Sc,0,0,8,20,7,2001
20534,20/07/2001,YU1131,NEWT,Pigeon,0,0,8,20,7,2001
20543,20/07/2001,YU1140,NEWT,Sc,0,0,8,20,7,2001
20544,20/07/2001,YU1141,NEWT,Sc,0,0,8,20,7,2001
20548,20/07/2001,YU1145,NEWT,Pigeon,0,0,8,20,7,2001
20549,20/07/2001,YU1146,NEWT,Pigeon,0,0,8,20,7,2001
20552,20/07/2001,YU1149,NEWT,Pigeon,0,0,8,20,7,2001
20553,20/07/2001,YU1150,NEWT,Pigeon,0,0,8,20,7,2001
20554,20/07/2001,YU1151,NEWT,Pigeon,0,0,8,20,7,2001
20555,20/07/2001,YU1152,NEWT,Pigeon,0,0,8,20,7,2001
20556,20/07/2001,YU1153,NEWT,Pigeon,0,0,8,20,7,2001
20561,20/07/2001,YU1158,NEWT,Sc,0,0,8,20,7,2001
20562,20/07/2001,YU1159,NEWT,Sc,0,0,8,20,7,2001
20563,20/07/2001,YU1160,NEWT,Sc,0,0,8,20,7,2001
20583,20/07/2001,TP184,NEWT,Sc,0,1,6,20,7,2001
20584,20/07/2001,TP185,NEWT,Sc,0,1,6,20,7,2001
20585,20/07/2001,TP186,NEWT,Sc,0,0,6,20,7,2001
20586,20/07/2001,TP187,NEWT,Sc,1,1,6,20,7,2001
20587,20/07/2001,TP188,NEWT,Sc,0,0,6,20,7,2001
20588,20/07/2001,TP189,NEWT,Pigeon,0,0,6,20,7,2001
20593,20/07/2001,TP194,NEWT,Pigeon,0,0,6,20,7,2001
20594,20/07/2001,TP195,NEWT,Pigeon,0,0,6,20,7,2001
20595,20/07/2001,TP196,NEWT,Pigeon,0,0,6,20,7,2001
20619,20/07/2001,WF185,NEWT,Sc,0,0,7,20,7,2001
20620,20/07/2001,WF186,NEWT,Cc,0,0,7,20,7,2001
20621,20/07/2001,WF187,NEWT,Cc,0,0,7,20,7,2001
20622,20/07/2001,WF188,NEWT,Cc,0,0,7,20,7,2001
20623,20/07/2001,WF189,NEWT,Cc,0,0,7,20,7,2001
20624,20/07/2001,WF190,NEWT,Cc,0,0,7,20,7,2001
20630,20/07/2001,WF196,NEWT,Sc,0,0,7,20,7,2001
20631,20/07/2001,WF197,NEWT,Sc,0,0,7,20,7,2001
20632,20/07/2001,WF198,NEWT,Sc,0,0,7,20,7,2001
20633,20/07/2001,WF199,NEWT,Sc,0,0,7,20,7,2001
20634,20/07/2001,WF200,NEWT,Sc,0,0,7,20,7,2001
20652,20/07/2001,WF218,NEWT,Pigeon,0,0,7,20,7,2001
20653,20/07/2001,WF219,NEWT,Pigeon,0,0,7,20,7,2001
20654,20/07/2001,WF220,NEWT,Pigeon,0,0,7,20,7,2001
20655,20/07/2001,WF221,NEWT,Pigeon,0,0,7,20,7,2001
20656,20/07/2001,WF222,NEWT,Pigeon,0,0,7,20,7,2001
20677,22/07/2001,NT528,KOW,Sc,0,0,3,22,7,2001
20678,22/07/2001,NT529,KOW,Sc,0,0,3,22,7,2001
20679,22/07/2001,NT530,KOW,Sc,0,0,3,22,7,2001
20680,22/07/2001,NT531,KOW,Sc,0,0,3,22,7,2001
20681,22/07/2001,NT532,KOW,Sc,0,0,3,22,7,2001
20682,22/07/2001,NT533,KOW,Sc,0,0,3,22,7,2001
20683,22/07/2001,NT534,KOW,Sc,0,0,3,22,7,2001
20703,22/07/2001,NT554,KOW,Pigeon,0,0,3,22,7,2001
20707,22/07/2001,NT558,KOW,Pigeon,0,0,3,22,7,2001
20739,22/07/2001,NT590,KOW,Pigeon,0,0,3,22,7,2001
20740,22/07/2001,NT591,KOW,Pigeon,0,0,3,22,7,2001
20741,22/07/2001,NT592,KOW,Pigeon,0,0,3,22,7,2001
20742,22/07/2001,NT593,KOW,Pigeon,0,0,3,22,7,2001
20757,22/07/2001,FY368,KOW,Pigeon,0,0,2,22,7,2001
20758,22/07/2001,FY369,KOW,Pigeon,0,0,2,22,7,2001
20759,22/07/2001,FY370,KOW,Pigeon,0,0,2,22,7,2001
20826,22/07/2001,SSP283,KOW,Sc,0,0,5,22,7,2001
20827,22/07/2001,SSP284,KOW,Sc,0,0,5,22,7,2001
20828,22/07/2001,SSP285,KOW,Sc,0,0,5,22,7,2001
20834,22/07/2001,SSP291,KOW,Sc,0,0,5,22,7,2001
20835,22/07/2001,SSP292,KOW,Sc,0,0,5,22,7,2001
20836,22/07/2001,SSP293,KOW,Sc,0,0,5,22,7,2001
20838,22/07/2001,SSP295,KOW,Sc,0,0,5,22,7,2001
20839,22/07/2001,SSP296,KOW,Sc,0,0,5,22,7,2001
20840,22/07/2001,SSP297,KOW,Pigeon,0,0,5,22,7,2001
20841,22/07/2001,SSP298,KOW,Pigeon,0,0,5,22,7,2001
20842,22/07/2001,SSP299,KOW,Sc,0,0,5,22,7,2001
20853,22/07/2001,SSP310,KOW,Pigeon,0,0,5,22,7,2001
20854,22/07/2001,SSP311,KOW,Pigeon,0,0,5,22,7,2001
20855,22/07/2001,SSP312,KOW,Pigeon,0,0,5,22,7,2001
20858,22/07/2001,SSP315,KOW,Pigeon,0,0,5,22,7,2001
20859,22/07/2001,SSP316,KOW,Pigeon,0,0,5,22,7,2001
20864,22/07/2001,SSP321,KOW,GF,0,0,5,22,7,2001
20865,22/07/2001,SSP322,KOW,GF,0,0,5,22,7,2001
20866,22/07/2001,SSP323,KOW,GF,0,0,5,22,7,2001
20871,22/07/2001,SSP328,KOW,Sc,0,0,5,22,7,2001
20872,22/07/2001,SSP329,KOW,Pigeon,0,0,5,22,7,2001
20873,22/07/2001,SSP330,KOW,Pigeon,0,0,5,22,7,2001
20874,22/07/2001,SSP331,KOW,Pigeon,0,0,5,22,7,2001
20875,22/07/2001,SSP332,KOW,Sc,0,0,5,22,7,2001
20876,22/07/2001,SSP333,KOW,Sc,0,0,5,22,7,2001
20877,22/07/2001,SSP334,KOW,Sc,0,0,5,22,7,2001
20896,22/07/2001,SSP353,KOW,Sc,0,0,5,22,7,2001
20902,23/07/2001,SF416,HK,Sc,0,0,4,23,7,2001
20903,23/07/2001,SF417,HK,Sc,0,0,4,23,7,2001
20904,23/07/2001,SF418,HK,Sc,0,0,4,23,7,2001
20905,23/07/2001,SF419,HK,Pigeon,0,0,4,23,7,2001
20923,23/07/2001,SF437,HK,Pigeon,0,0,4,23,7,2001
20924,23/07/2001,SF438,HK,Pigeon,0,0,4,23,7,2001
20925,23/07/2001,SF439,HK,Sc,0,0,4,23,7,2001
20926,23/07/2001,SF440,HK,Sc,0,0,4,23,7,2001
20931,23/07/2001,SF445,HK,Pigeon,0,0,4,23,7,2001
20933,23/07/2001,SF447,HK,Pigeon,0,0,4,23,7,2001
20941,23/07/2001,SF455,HK,Pigeon,0,0,4,23,7,2001
20942,23/07/2001,SF456,HK,Pigeon,0,0,4,23,7,2001
20943,23/07/2001,SF457,HK,Pigeon,0,0,4,23,7,2001
20948,23/07/2001,SF462,HK,Sc,1,0,4,23,7,2001
20949,23/07/2001,SF463,HK,Sc,0,0,4,23,7,2001
20950,23/07/2001,SF464,HK,Sc,0,0,4,23,7,2001
20992,26/07/2001,YU1164,NEWT,Pigeon,0,0,8,26,7,2001
20993,26/07/2001,YU1165,NEWT,Pigeon,0,0,8,26,7,2001
20994,26/07/2001,YU1166,NEWT,Pigeon,0,0,8,26,7,2001
20995,26/07/2001,YU1167,NEWT,Pigeon,0,0,8,26,7,2001
20996,26/07/2001,YU1168,NEWT,Pigeon,0,0,8,26,7,2001
20997,26/07/2001,YU1169,NEWT,Cc,0,0,8,26,7,2001
20998,26/07/2001,YU1170,NEWT,Cc,0,0,8,26,7,2001
20999,26/07/2001,YU1171,NEWT,Cc,0,0,8,26,7,2001
21000,26/07/2001,YU1172,NEWT,Cc,0,0,8,26,7,2001
21001,26/07/2001,YU1173,NEWT,Cc,0,0,8,26,7,2001
21002,26/07/2001,YU1174,NEWT,Sc,0,0,8,26,7,2001
21003,26/07/2001,YU1175,NEWT,Sc,0,0,8,26,7,2001
21004,26/07/2001,YU1176,NEWT,Sc,0,0,8,26,7,2001
21005,26/07/2001,YU1177,NEWT,Sc,0,0,8,26,7,2001
21006,26/07/2001,YU1178,NEWT,Sc,0,0,8,26,7,2001
21007,26/07/2001,YU1179,NEWT,Sc,0,0,8,26,7,2001
